timestamp_utc	path	status_code	total_seconds
2026-06-12T21:53:17Z	/v1/live	200	0.025006
2026-06-12T21:53:17Z	/v1/health	200	0.035280
2026-06-12T21:53:17Z	/v1/overview	200	1.367196
2026-06-12T21:58:18Z	/v1/live	200	0.027721
2026-06-12T21:58:18Z	/v1/health	200	0.009342
2026-06-12T21:58:18Z	/v1/overview	200	1.780814
2026-06-12T22:03:21Z	/v1/live	200	0.033302
2026-06-12T22:03:21Z	/v1/health	200	0.039926
2026-06-12T22:03:21Z	/v1/overview	200	0.011279
2026-06-12T22:08:21Z	/v1/live	200	0.044394
2026-06-12T22:08:21Z	/v1/health	200	0.032982
2026-06-12T22:08:21Z	/v1/overview	200	2.573795
2026-06-12T22:13:24Z	/v1/live	200	0.059921
2026-06-12T22:13:24Z	/v1/health	200	0.012762
2026-06-12T22:13:24Z	/v1/overview	200	0.045423
2026-06-12T22:18:24Z	/v1/live	200	0.023977
2026-06-12T22:18:24Z	/v1/health	200	0.020371
2026-06-12T22:18:24Z	/v1/overview	200	0.019218
2026-06-12T22:23:25Z	/v1/live	200	0.036763
2026-06-12T22:23:25Z	/v1/health	200	0.016679
2026-06-12T22:23:25Z	/v1/overview	200	0.027345
2026-06-12T22:28:26Z	/v1/live	200	0.023501
2026-06-12T22:28:26Z	/v1/health	200	0.004798
2026-06-12T22:28:26Z	/v1/overview	200	0.775520
2026-06-12T22:33:27Z	/v1/live	200	0.047395
2026-06-12T22:33:27Z	/v1/health	200	0.067879
2026-06-12T22:33:27Z	/v1/overview	200	0.014363
2026-06-12T22:38:28Z	/v1/live	200	0.033313
2026-06-12T22:38:28Z	/v1/health	200	0.021310
2026-06-12T22:38:28Z	/v1/overview	200	10.657177
2026-06-12T22:43:39Z	/v1/live	200	0.014787
2026-06-12T22:43:39Z	/v1/health	200	0.053252
2026-06-12T22:43:39Z	/v1/overview	200	0.021266
2026-06-12T22:48:39Z	/v1/live	200	0.012428
2026-06-12T22:48:39Z	/v1/health	200	0.009426
2026-06-12T22:48:39Z	/v1/overview	200	3.251641
2026-06-12T22:53:43Z	/v1/live	200	0.000944
2026-06-12T22:53:43Z	/v1/health	200	0.042534
2026-06-12T22:53:43Z	/v1/overview	200	0.043637
2026-06-12T22:58:43Z	/v1/live	200	0.031250
2026-06-12T22:58:43Z	/v1/health	200	0.045708
2026-06-12T22:58:43Z	/v1/overview	200	0.040084
2026-06-12T23:03:44Z	/v1/live	200	0.031742
2026-06-12T23:03:44Z	/v1/health	200	0.045083
2026-06-12T23:03:44Z	/v1/overview	200	0.047799
2026-06-12T23:08:44Z	/v1/live	200	0.042451
2026-06-12T23:08:44Z	/v1/health	200	0.050771
2026-06-12T23:08:44Z	/v1/overview	200	0.330951
2026-06-12T23:13:44Z	/v1/live	200	0.033518
2026-06-12T23:13:44Z	/v1/health	200	0.046596
2026-06-12T23:13:44Z	/v1/overview	200	1.234109
2026-06-12T23:18:46Z	/v1/live	200	0.040923
2026-06-12T23:18:46Z	/v1/health	200	0.047078
2026-06-12T23:18:46Z	/v1/overview	200	0.048746
2026-06-12T23:23:46Z	/v1/live	200	0.035079
2026-06-12T23:23:46Z	/v1/health	200	0.045488
2026-06-12T23:23:46Z	/v1/overview	200	0.051442
2026-06-12T23:28:46Z	/v1/live	200	0.046840
2026-06-12T23:28:46Z	/v1/health	200	0.045990
2026-06-12T23:28:46Z	/v1/overview	200	0.055318
2026-06-12T23:33:47Z	/v1/live	200	0.040827
2026-06-12T23:33:47Z	/v1/health	200	0.052152
2026-06-12T23:33:47Z	/v1/overview	200	0.805271
2026-06-12T23:38:48Z	/v1/live	200	0.048098
2026-06-12T23:38:48Z	/v1/health	200	0.052740
2026-06-12T23:38:48Z	/v1/overview	200	0.054129
2026-06-12T23:43:48Z	/v1/live	200	0.048268
2026-06-12T23:43:48Z	/v1/health	200	0.045459
2026-06-12T23:43:48Z	/v1/overview	200	0.054389
2026-06-12T23:48:48Z	/v1/live	200	0.031424
2026-06-12T23:48:48Z	/v1/health	200	0.048779
2026-06-12T23:48:48Z	/v1/overview	200	0.045709
2026-06-12T23:53:17Z	/v1/live	200	0.043555
2026-06-12T23:53:17Z	/v1/health	200	0.049466
2026-06-12T23:53:17Z	/v1/overview	200	0.052788
